name,category,brand,description,image_url,base_price,discounted_price,unit,is_loose,min_quantity,max_quantity,rating,rating_count,is_active
"Sampoorti Dried Fenugreek (Kasuri Methi) - 50 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1736155182357:3FCD825573_1.webp",50,30,"50 gm",false,1,100,4.5,0,true
"Bella Vita Perfume Gift Set For Men - 20 Ml x 4","Personal Care","Bella Vita","Long-lasting fragrance with premium notes. Indian fragrance brand.","https://media.dealshare.in/img/offer/1729008595668:E721E62570_1.webp",649,454,"80 ml",false,1,100,4.5,0,true
"Sugar Pop Nail Lacquer 09 - Lilac Rush - 10 Ml","Personal Care","Sugar Pop","Makeup and beauty products from Sugar Cosmetics. Trendy, long-lasting formulas.","https://media.dealshare.in/img/offer/A968A86FB0_1.png",129,99,"10 ml",false,1,100,4.5,0,true
"Lyfglow Sunscreen Cream Spf 30 - 50 Ml (Buy 1 Get 1 Free)","Personal Care","Lyfglow Sunscreen","Antiseptic cream for minor cuts and wounds. From Emami.","https://media.dealshare.in/img/offer/1751422030373:4E5A5A8C99_1.png?tr=f-webp",360,180,"2 x 50 ml",false,1,100,4.5,0,true
"Bajaj Almond Drops Hair Oil - 475 Ml","Personal Care","Bajaj Almond","Bajaj Almond product. Bajaj Almond Drops Hair Oil. Quality assured.","https://media.dealshare.in/img/offer/prod/rmbg/69381645702356kol3685.webp",325,295,"475 ml",false,1,100,4.5,0,true
"Nivea Soft Cream - 50 Ml","Personal Care","Nivea","Skincare from Nivea (Beiersdorf). Formulated for men.","https://media.dealshare.in/img/offer/202D4E06DC_1.webp",138,109,"50 ml",false,1,100,4.5,0,true
"Tata Tea Gold - 500 Gm","Beverages","Tata Tea","Tea from Tata Consumer. Premium Indian tea.","https://media.dealshare.in/img/offer/71AFB1D215_1.webp",280,209,"500 gm",false,1,100,4.5,0,true
"Mukharochak Dhania Peanuts - 100 Gm","Snacks","Mukharochak","Premium biscuits from Unibic.","https://images.dealshare.in/offerImage/1717038143Kol22584_1.webp",38,36,"100 gm",false,1,100,4.5,0,true
"Sampoorti Besan (Gram Flour) - 1 Kg","Staples","Sampoorti","Premium staples and spices. Quality assured.","https://images.dealshare.in/1753346350255:24FD7F00BB_1.png?tr=f-webp",150,102,"1 kg",false,1,100,4.5,0,true
"Safed Smartzymes Detergent Powder (4 + 1 Kg) - 5 Kg","Detergents","Safed Smartzymes","Detergent powder from Unilever. Effective cleaning.","https://images.dealshare.in/17539683350172C412AEE08_1.png?tr=f-webp",320,290,"5 kg",false,1,100,4.5,0,true
"Sofy Anti Bacteria Sanitary Pads (XL) - Pack Of 7","Personal Care","Sofy Anti","Comfortable sanitary pads for daily use. Absorbent and soft. Indian feminine hygiene brand.","https://media.dealshare.in/img/offer/85BB658AA6_1.webp",70,62,"7 units",false,1,100,4.5,0,true
"Cremica Coconut Cookies - 85.71 Gm x 3","Bakery","Cremica","Biscuits and cookies from Cremica (Mrs. Bector's).","https://media.dealshare.in/img/offer/1752810282020:2166C23DA8_1.png?tr=f-webp",60,30,"3 x 85.71 gm",false,1,100,4.5,0,true
"Colgate Vedshakti Toothpaste - 400 Gm (Buy 1 Get 1 Free)","Personal Care","Colgate","Oral care from Colgate-Palmolive. Trusted for cavity protection and fresh breath.","https://media.dealshare.in/img/offer/1753688069704:753A774FEC_1.png?tr=f-webp",788,394,"2 x 400 gm",false,1,100,4.5,0,true
"Sampoorti Urad Dal White - 500 Gm","Staples","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1734845912535:452CCB3360_1.webp",115,83,"500 gm",false,1,100,4.5,0,true
"Swaccha Silver Suraksha Soap - 125 Gm x 4","Personal Care","Swaccha","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/1752758803396:C15117AE85_1.png?tr=f-webp",220,99,"4 x 125 gm",false,1,100,4.5,0,true
"Wild Stone Red Deodorant - 150 Ml","Personal Care","Wild Stone","Ayurvedic toothpaste from Dabur. Red formula with traditional ingredients.","https://media.dealshare.in/img/offer/1734000978815:C42B0ED7AF_1.webp",225,149,"150 ml",false,1,100,4.5,0,true
"Jk Clove - 50 Gm","Spices","Jk Clove","Jk Clove product. Jk Clove. Quality assured.","https://images.dealshare.in/1754374760609:4AD1D9E234_1.png?tr=f-webp",128,115,"50 gm",false,1,100,4.5,0,true
"Joy Hair Fruits Hair Fall Defense Conditioning Shampoo - 340 Ml","Personal Care","Joy","Hair care from L'Oréal Paris. Formulated for strength and nourishment.","https://media.dealshare.in/img/offer/1723555712197:B693E097E3_1.webp",230,115,"340 ml",false,1,100,4.5,0,true
"Tata Premium Tea - 500 Gm","Beverages","Tata","Tea from Tata Consumer. Premium Indian tea.","https://media.dealshare.in/img/offer/1739068205751:5A32D26709_1.png",280,274,"500 gm",false,1,100,4.5,0,true
"Sugar Pop Nourishing Lip Balm 05 - Peach - 4.5 Gm","Personal Care","Sugar Pop","Makeup and beauty products from Sugar Cosmetics. Trendy, long-lasting formulas.","https://media.dealshare.in/img/offer/3F1FA62F19_1.png",149,99,"4.5 gm",false,1,100,4.5,0,true
"Jk Black Pepper Whole - 100 Gm","Spices","Jk Black","Jk Black product. Jk Black Pepper Whole. Quality assured.","https://media.dealshare.in/img/offer/1729238691817:00DF456188_1.webp",180,162,"100 gm",false,1,100,4.5,0,true
"Priyagold CNC Biscuits - 150 Gm + Get 30 Gm FREE","Bakery","Priyagold CNC","Premium biscuits from Unibic.","https://media.dealshare.in/img/offer/961DD5FA9D_1.webp",50,31,"180 gm",false,1,100,4.5,0,true
"Mishti Dhampur Premium Quality Sugar - 1 Kg","salt-sugar","Mishti Dhampur","Premium quality sugar. From Mishti Dhampur.","https://images.dealshare.in/1753944699572:B223B012EF_1.png?tr=f-webp",65,54,"1 kg",false,1,100,4.5,0,true
"Real Mixed Fruit Juice - 180 Ml","Soft Drinks","Real Mixed","Mixed fruit juice. Real fruit content.","https://media.dealshare.in/img/offer/CBF68486CF_1.webp",20,18,"180 ml",false,1,100,4.5,0,true
"Joy Hair Fruits Long & Silky Conditioning Shampoo - 340 Ml","Personal Care","Joy","Hair care from L'Oréal Paris. Formulated for strength and nourishment.","https://media.dealshare.in/img/offer/91CC5689CB_1.webp",230,115,"340 ml",false,1,100,4.5,0,true
"Colgate Strong Teeth Toothpaste - 300 Gm","Personal Care","Colgate","Oral care from Colgate-Palmolive. Trusted for cavity protection and fresh breath.","https://media.dealshare.in/img/offer/D55D9666CF_1.webp",206,191,"300 gm",false,1,100,4.5,0,true
"Nivea Men All-In-One Charcoal Facewash - 100 Gm","Personal Care","Nivea Men","Face wash for radiant, even-toned skin. From Hindustan Unilever.","https://media.dealshare.in/img/offer/EE0C202793_1.webp",285,243,"100 gm",false,1,100,4.5,0,true
"Dyna Naturals Neem & Tulsi Soap - 100 Gm (Pack Of 5)","Personal Care","Dyna Naturals","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/D54C75A082_1.webp",175,125,"500 gm",false,1,100,4.5,0,true
"Britannia Nice Time Biscuits - 136.5 Gm x 2","Bakery","Britannia Nice","Premium biscuits from Unibic.","https://media.dealshare.in/img/offer/1752575722362:9D639C305E_1.png?tr=f-webp",50,44,"2 x 136.5 gm",false,1,100,4.5,0,true
"Colgate Gentle Soft Kids Brush - 2+1 Nos","Personal Care","Colgate","Dermatologist-recommended gentle cleanser. Suitable for sensitive skin. From Galderma.","https://media.dealshare.in/img/offer/69E16D7327_1.png",70,59,"1 unit",false,1,100,4.5,0,true
"Candyman Toffichoo Strawberry Toffee - 350 Gm","chocolates-candies","Candyman Toffichoo","Chewy toffee from Perfetti Van Melle.","https://media.dealshare.in/img/offer/3C599D640E_1.png",100,66,"350 gm",false,1,100,4.5,0,true
"Chemko Detergent Powder Jasmine & Rose - 1 Kg x 5","Detergents","Chemko Detergent","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/1753932475054:C071D0F19E_1.png?tr=f-webp",375,176,"5 x 1 kg",false,1,100,4.5,0,true
"Lays American Style Cream & Onion Potato Chips (40 Gm + 8 Gm) - 48 Gm","Snacks","Lays","Potato chips from Lay's (PepsiCo). Indian flavors.","https://media.dealshare.in/img/offer/6F9C1A756E_1.png",20,19,"48 gm",false,1,100,4.5,0,true
"Jk Sounf (fennel Seed) - 50 Gm","Spices","Jk Sounf","Jk Sounf product. Jk Sounf (fennel Seed). Quality assured.","https://images.dealshare.in/1753188609123:7FEA0819C2_1.png?tr=f-webp",40,36,"50 gm",false,1,100,4.5,0,true
"Streax Hair Serum With Walnut Oil - 45 Ml","Personal Care","Streax Hair","Lightweight serum enriched with Kakadu Plum (100x more Vitamin C than oranges). Reduces dullness, fights aging and pollution damage. Dermatologically tested.","https://media.dealshare.in/img/offer/52E15A8B2E_1.webp",165,149,"50 ml",false,1,100,4.5,0,true
"W One Blush Deodorant for Women 150 ML + W One Romance Deodorant for Women 150 ML x2 (Buy 1 Get 2)","Personal Care","W One","W One product. W One Blush Deodorant for Women 150 ML + W One Romance Deodorant for Women 150 ML x2 (Buy 1 Get 2). Quality assured.","https://media.dealshare.in/img/offer/1751633034297:Combo_kol18249.png?tr=f-webp",597,199,"Combo of 2",false,1,100,4.5,0,true
"Rin Detergent Powder (Pouch) - 1 Kg","Detergents","Rin Detergent","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/2002B35ABA_1.webp",100,94,"1 kg",false,1,100,4.5,0,true
"Swaccha Neem Facewash - 100 Ml","Personal Care","Swaccha","Face wash for radiant, even-toned skin. From Hindustan Unilever.","https://media.dealshare.in/img/offer/C2E356AF42_1.webp",150,56,"100 ml",false,1,100,4.5,0,true
"Bingo Tedhe Medhe Masala Tadka - 75 Gm","Snacks","Bingo Tedhe","Crunchy snack from Crax (DFM Foods).","https://media.dealshare.in/img/offer/Ncr37681.webp",20,16,"75 gm",false,1,100,4.5,0,true
"Mother Dairy Fresh Paneer","Dairy","Mother Dairy","Ready-mix for paneer butter masala.","https://img.freepik.com/premium-photo/paneer-isolated-white-background-generative-ai_21085-38553.jpg?semt=ais_hybrid&w=740",90,80,"200 gm",false,1,100,4.4,87,true
"Sampoorti Fenugreek/Methi Whole - 200 Gm","Spices","Sampoorti","Premium staples and spices. Quality assured.","https://media.dealshare.in/img/offer/1735389173839:DF87557B04_1.webp",50,32,"200 gm",false,1,100,4.5,0,true
"Skittles Original Fruit Flavoured Candies - 27.3 Gm","chocolates-candies","Skittles Original","Skittles Original product. Skittles Original Fruit Flavoured Candies. Quality assured.","https://media.dealshare.in/img/offer/CB5BE476A6_1.png",50,46,"27.3 gm",false,1,100,4.5,0,true
"Super Saver Kala Chana - 1 Kg","Staples","Super Saver","Roasted gram sattu. Traditional Indian staple.","https://images.dealshare.in/1753789419712:H3B3E923C1_1.png?tr=f-webp",140,84,"1 kg",false,1,100,4.5,0,true
"Cadbury Dairy Milk Home Treats Chocolate - 119 Gm","chocolates-candies","Cadbury","Chocolate from Cadbury (Mondelez). Premium milk chocolate.","https://media.dealshare.in/img/offer/1747916073331:66B4199885_1.png",149,148,"119 gm",false,1,100,4.5,0,true
"Tong Garden Salted Pumpkin Seeds - 28 Gm","Dry Fruits","Tong Garden","Tong Garden product. Tong Garden Salted Pumpkin Seeds. Quality assured.","https://media.dealshare.in/img/offer/A09DC10747_1.webp",50,47,"28 gm",false,1,100,4.5,0,true
"Joy Ubtan Facewash - 150 Ml","Personal Care","Joy","Face wash for radiant, even-toned skin. From Hindustan Unilever.","https://media.dealshare.in/img/offer/2070631DEC_1.webp",265,132,"150 ml",false,1,100,4.5,0,true
"Parachute Advansed Onion Hair Oil - 200 Ml","Personal Care","Parachute Advansed","Parachute Advansed product. Parachute Advansed Onion Hair Oil. Quality assured.","https://media.dealshare.in/img/offer/1727863414567:97F9135667_1.webp",419,335,"200 ml",false,1,100,4.5,0,true
"Head & Shoulders Cool Menthol Shampoo - 180 Ml","Personal Care","Head & Shoulders","Anti-dandruff shampoo with pyrithione zinc. Leaves hair smooth and dandruff-free. From Procter & Gamble.","https://media.dealshare.in/img/offer/7F36CC24D7_1.webp",235,224,"180 ml",false,1,100,4.5,0,true
"Tata Salt Lite - 1 Kg","salt-sugar","Tata","Iodised salt. Essential for daily cooking.","https://media.dealshare.in/img/offer/1727245882844:778EABB882_1.webp",50,46,"1 kg",false,1,100,4.5,0,true
"Ariel Matic Front Load Liquid Detergent (Pouch) - 1 Ltr","Detergents","Ariel Matic","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/0AEA77B4E2_1.webp",169,159,"1 ltr",false,1,100,4.5,0,true
"Chemko Detergent Powder Jasmine & Rose - 1 Kg","Detergents","Chemko Detergent","Detergent powder from Unilever. Effective cleaning.","https://images.dealshare.in/1753932728651:C071D0F19E_1.png?tr=f-webp",75,40,"1 kg",false,1,100,4.5,0,true
"Fortune Kachi Ghani Pure Mustard Oil (Pouch) - 1 Ltr","Oils","Fortune Kachi","Refined cooking oil. From Emami.","https://media.dealshare.in/img/offer/1752838452765:5354C8AA0A_1.png",225,179,"1 ltr",false,1,100,4.5,0,true
"Ponds Pure Detox Pollution Clear Activated Charcoal Face Wash - 100 Gm","Personal Care","Ponds Pure","Oral care from Colgate-Palmolive. Trusted for cavity protection and fresh breath.","https://media.dealshare.in/img/offer/1845C469B5_1.webp",240,189,"100 gm",false,1,100,4.5,0,true
"Jk Sarsoo (mustard Yellow) - 100 Gm","Spices","Jk Sarsoo","Jk Sarsoo product. Jk Sarsoo (mustard Yellow). Quality assured.","https://images.dealshare.in/1753188610013:389D704B51_1.png?tr=f-webp",28,25,"100 gm",false,1,100,4.5,0,true
"Vaseline Deep Restore Moisturiser Lotion - 400 Ml","Personal Care","Vaseline","Moisturizing body care from Vaseline (Unilever). Hydrates and protects skin.","https://media.dealshare.in/img/offer/1742376537184:D7FD8E07D8_1.png",435,217,"400 ml",false,1,100,4.5,0,true
"Set Wet Charm Avatar Deodorant & Body Spray Perfume For Men - 150 Ml","Personal Care","Set Wet","Long-lasting fragrance with premium notes. Indian fragrance brand.","https://media.dealshare.in/img/offer/1727863414168:7EF6C21E7A_1.webp",265,132,"150 ml",false,1,100,4.5,0,true
"Sampoorti Chana Dal - 1 Kg","Staples","Sampoorti","Premium staples and spices. Quality assured.","https://images.dealshare.in/1753346349974:22C7873ABA_1.png?tr=f-webp",170,115,"1 kg",false,1,100,4.5,0,true
"Bevzilla Classic Strong Coffee Powder - (50 Gm x 2) 100 Gm","Beverages","Bevzilla Classic","Bevzilla Classic product. Bevzilla Classic Strong Coffee Powder. Quality assured.","https://media.dealshare.in/img/offer/B06C4B1351_1.webp",398,167,"100 gm",false,1,100,4.5,0,true
"Frooti Mango Drink - 1.8 Ltr","Soft Drinks","Frooti Mango","Mango drink from Coca-Cola India. Made with Alphonso mango pulp.","https://media.dealshare.in/img/offer/57A5C5847A_1.webp",100,92,"1.8 ltr",false,1,100,4.5,0,true
"Ponds Body Lotion Niacinamide Body Lotion- 275 Ml (Buy 1 Get 1 Free)","Personal Care","Ponds Body","Ponds Body product. Ponds Body Lotion Niacinamide Body Lotion- 275 Ml (Buy 1 Get 1 Free). Quality assured.","https://media.dealshare.in/img/offer/1751449389104:E9AA7B19F7_1.png?tr=f-webp",758,379,"2 x 275 ml",false,1,100,4.5,0,true
"Lakme Nail Colour Remover - 27 Ml","Personal Care","Lakme","Lightweight serum enriched with Kakadu Plum (100x more Vitamin C than oranges). Reduces dullness, fights aging and pollution damage. Dermatologically tested.","https://images.dealshare.in/1752128013655:2098DC209F_1.png?tr=f-webp",105,99,"27 ml",false,1,100,4.5,0,true
"Nivea Body Milk Nourishing Lotion - 75 Ml","Personal Care","Nivea","Skincare from Nivea (Beiersdorf). Formulated for men.","https://media.dealshare.in/img/offer/9C9DA42A5A_1.webp",85,69,"75 ml",false,1,100,4.5,0,true
"Zodiac Designer Combo 3 Pieces - 1 Unit","Personal Care","Zodiac","Hair comb from Zodiac. Unisex design.","https://media.dealshare.in/img/offer/prod/new-img/Deal54796.webp",119,69,"1 unit",false,1,100,4.5,0,true
"Joy Skin Fruits Skin Firming & Dullness Exfoliating Apricot Scrub - 200 Ml","Personal Care","Joy Skin","Nourishing body lotion for soft, hydrated skin. From ITC.","https://media.dealshare.in/img/offer/87AD0080A9_1.webp",280,140,"200 ml",false,1,100,4.5,0,true
"X One Ignite Deodorant - 150 Ml","Personal Care","X One","X One product. X One Ignite Deodorant. Quality assured.","https://media.dealshare.in/img/offer/1751347748713:47EF27822A_1.png",199,79,"150 ml",false,1,100,4.5,0,true
"Santoor Classic Handwash - 200 Ml (buy 1 Get 1 Free)","Personal Care","Santoor Classic","Santoor Classic product. Santoor Classic Handwash. Quality assured.","https://media.dealshare.in/img/offer/3FDBA4B07F_1.webp",99,85,"400 ml",false,1,100,4.5,0,true
"Mysore Sandal Soap - 150 Gm","Personal Care","Mysore Sandal","Herbal soap with natural ingredients like neem, tulsi and turmeric.","https://media.dealshare.in/img/offer/E90A3C20B9_1.png",82,77,"150 gm",false,1,100,4.5,0,true
"Dove Daily Shine Shampoo - 340 Ml","Personal Care","Dove Daily","Hair care from L'Oréal Paris. Formulated for strength and nourishment.","https://media.dealshare.in/img/offer/1751010093017:75EB77750B_1.png",490,318,"340 ml",false,1,100,4.5,0,true
"Colgate Total Advanced Health Toothpaste - 120 Gm","Personal Care","Colgate","Oral care from Colgate-Palmolive. Trusted for cavity protection and fresh breath.","https://media.dealshare.in/img/offer/2549923988_1.webp",199,179,"120 gm",false,1,100,4.5,0,true
"Swazz Matic Top Load Detergent Powder - 1 Kg & Get Chemko Dishwash Gel - 140 Ml x 2 Free","Detergents","Swazz Matic","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/14981748614730Combo_Ncr27428.png?tr=f-webp",340,99,"Combo of 2",false,1,100,4.5,0,true
"Vaseline Intensive Care Aloe Fresh Body Lotion - 400 Ml (Buy 1 Get 1 Free)","Personal Care","Vaseline","Moisturizing body care from Vaseline (Unilever). Hydrates and protects skin.","https://media.dealshare.in/img/offer/1751449389103:F1B5A6BF0C_1.png?tr=f-webp",1080,540,"2 x 400 ml",false,1,100,4.5,0,true
"Wheel Active 2 in1 Detergent Powder - 2 Kg","Detergents","Wheel Active","Detergent powder from Unilever. Effective cleaning.","https://media.dealshare.in/img/offer/99AEA039B8_1.webp",138,128,"2 kg",false,1,100,4.5,0,true
"Roop Sugandh Lime & Aloevera - 100 Gm","Personal Care","Roop Sugandh","Moisturizing body care from Vaseline (Unilever). Hydrates and protects skin.","https://media.dealshare.in/img/offer/1751347750309:AC69C6104A_1.png",40,22,"100 gm",false,1,100,4.5,0,true
"Sugar Pop Nail Lacquer 14 - Berry Me - 10 Ml","Personal Care","Sugar Pop","Makeup and beauty products from Sugar Cosmetics. Trendy, long-lasting formulas.","https://media.dealshare.in/img/offer/0C610933C2_1.png",129,99,"10 ml",false,1,100,4.5,0,true
"Hamdard Nariyal Paani - 200 Ml","Soft Drinks","Hamdard Nariyal","Hamdard Nariyal product. Hamdard Nariyal Paani. Quality assured.","https://media.dealshare.in/img/offer/4D1F3F8F22_1.png",50,40,"200 ml",false,1,100,4.5,0,true
"Yogabar 10 Gm Protein Bar - Coffee Rush - 50 Gm","chocolates-candies","Yogabar","Yogabar product. Yogabar 10 Gm Protein Bar. Quality assured.","https://media.dealshare.in/img/offer/EB9FF802CD_1.webp",100,35,"50 gm",false,1,100,4.5,0,true
